BiocVersion,Genome,NumGenes,NumOrthologs,SourceType,SourceUrl,SourceVersion,Species,TaxonomyId,Coordinate_1_based,DataProvider,Maintainer,Tags,BsgenomePkg,GrangesPkg,OrganismdbiPkg,OrgdbPkg,TxdbPkg,Strain,Taxon,TaxonUnmodified,Title,Description,RDataClass,DispatchClass,ResourceName,RDataPath
3.9,FungiDB-42_NalbidaNRRLY1402,NA,NA,GFF,http://FungiDB.org/common/downloads/release-42/NalbidaNRRLY1402/gff/data/FungiDB-42_NalbidaNRRLY1402.gff,42,Naganishia albida,NA,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Fungus:Fungi,BSGenome.Naganishia.albida.NRRL.Y.1402.v42,GRanges.Naganishia.albida.NRRL.Y.1402.v42.rda,fungidb.Naganishia.albida.NRRL.Y.1402.v42,org.Nalbida.NRRL.Y.1402.v42.eg.db,TxDb.Naganishia.albida.NRRL.Y.1402.FungiDB.v42,NRRL.Y.1402,Naganishia albida NRRL Y 1402,Naganishia albida NRRL Y-1402,Combined information for Naganishia albida NRRL Y 1402,FungiDB 42 Combined information for Naganishia albida NRRL Y 1402,OrganismDBI,SQLiteFile,fungidb.Naganishia.albida.NRRL.Y.1402.v42,EuPathDB/OrganismDbi/3.9/fungidb.Naganishia.albida.NRRL.Y.1402.v42/graphInfo.rda
3.9,FungiDB-42_PplurivoraAV1007,NA,NA,GFF,http://FungiDB.org/common/downloads/release-42/PplurivoraAV1007/gff/data/FungiDB-42_PplurivoraAV1007.gff,42,Phytophthora plurivora,NA,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Fungus:Fungi,BSGenome.Phytophthora.plurivora.AV1007.v42,GRanges.Phytophthora.plurivora.AV1007.v42.rda,fungidb.Phytophthora.plurivora.AV1007.v42,org.Pplurivora.AV1007.v42.eg.db,TxDb.Phytophthora.plurivora.AV1007.FungiDB.v42,AV1007,Phytophthora plurivora AV1007,Phytophthora plurivora AV1007,Combined information for Phytophthora plurivora AV1007,FungiDB 42 Combined information for Phytophthora plurivora AV1007,OrganismDBI,SQLiteFile,fungidb.Phytophthora.plurivora.AV1007.v42,EuPathDB/OrganismDbi/3.9/fungidb.Phytophthora.plurivora.AV1007.v42/graphInfo.rda
3.9,FungiDB-42_PramorumPr-102,15897,13806,GFF,http://FungiDB.org/common/downloads/release-42/PramorumPr-102/gff/data/FungiDB-42_PramorumPr-102.gff,42,Phytophthora ramorum,NA,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Fungus:Fungi,BSGenome.Phytophthora.ramorum.Pr102.v42,GRanges.Phytophthora.ramorum.Pr102.v42.rda,fungidb.Phytophthora.ramorum.Pr102.v42,org.Pramorum.Pr102.v42.eg.db,TxDb.Phytophthora.ramorum.Pr102.FungiDB.v42,strain.Pr102,Phytophthora ramorum Pr102,Phytophthora ramorum strain Pr102,Combined information for Phytophthora ramorum Pr102,FungiDB 42 Combined information for Phytophthora ramorum Pr102,OrganismDBI,SQLiteFile,fungidb.Phytophthora.ramorum.Pr102.v42,EuPathDB/OrganismDbi/3.9/fungidb.Phytophthora.ramorum.Pr102.v42/graphInfo.rda
3.9,FungiDB-42_PsojaeP6497,28142,25632,GFF,http://FungiDB.org/common/downloads/release-42/PsojaeP6497/gff/data/FungiDB-42_PsojaeP6497.gff,42,Phytophthora sojae,NA,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Fungus:Fungi,BSGenome.Phytophthora.sojae.P6497.v42,GRanges.Phytophthora.sojae.P6497.v42.rda,fungidb.Phytophthora.sojae.P6497.v42,org.Psojae.P6497.v42.eg.db,TxDb.Phytophthora.sojae.P6497.FungiDB.v42,strain.P6497,Phytophthora sojae P6497,Phytophthora sojae strain P6497,Combined information for Phytophthora sojae P6497,FungiDB 42 Combined information for Phytophthora sojae P6497,OrganismDBI,SQLiteFile,fungidb.Phytophthora.sojae.P6497.v42,EuPathDB/OrganismDbi/3.9/fungidb.Phytophthora.sojae.P6497.v42/graphInfo.rda
3.9,FungiDB-42_PvexansDAOMBR484,11991,11580,GFF,http://FungiDB.org/common/downloads/release-42/PvexansDAOMBR484/gff/data/FungiDB-42_PvexansDAOMBR484.gff,42,Pythium vexans,1223560,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Fungus:Fungi,BSGenome.Pythium.vexans.DAOM.BR484.v42,GRanges.Pythium.vexans.DAOM.BR484.v42.rda,fungidb.Pythium.vexans.DAOM.BR484.v42,org.Pvexans.DAOM.BR484.v42.eg.db,TxDb.Pythium.vexans.DAOM.BR484.FungiDB.v42,DAOM.BR484,Pythium vexans DAOM BR484,Pythium vexans DAOM BR484,Combined information for Pythium vexans DAOM BR484,FungiDB 42 Combined information for Pythium vexans DAOM BR484,OrganismDBI,SQLiteFile,fungidb.Pythium.vexans.DAOM.BR484.v42,EuPathDB/OrganismDbi/3.9/fungidb.Pythium.vexans.DAOM.BR484.v42/graphInfo.rda
3.9,FungiDB-42_ScerevisiaeS288c,6350,5892,GFF,http://FungiDB.org/common/downloads/release-42/ScerevisiaeS288c/gff/data/FungiDB-42_ScerevisiaeS288c.gff,42,Saccharomyces cerevisiae,559292,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Fungus:Fungi,BSGenome.Saccharomyces.cerevisiae.S288c.v42,GRanges.Saccharomyces.cerevisiae.S288c.v42.rda,fungidb.Saccharomyces.cerevisiae.S288c.v42,org.Scerevisiae.S288c.v42.eg.db,TxDb.Saccharomyces.cerevisiae.S288c.FungiDB.v42,S288c,Saccharomyces cerevisiae S288c,Saccharomyces cerevisiae S288c,Combined information for Saccharomyces cerevisiae S288c,FungiDB 42 Combined information for Saccharomyces cerevisiae S288c,OrganismDBI,SQLiteFile,fungidb.Saccharomyces.cerevisiae.S288c.v42,EuPathDB/OrganismDbi/3.9/fungidb.Saccharomyces.cerevisiae.S288c.v42/graphInfo.rda
3.9,FungiDB-42_SapiospermumIHEM14462,11191,10217,GFF,http://FungiDB.org/common/downloads/release-42/SapiospermumIHEM14462/gff/data/FungiDB-42_SapiospermumIHEM14462.gff,42,Scedosporium apiospermum,NA,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Fungus:Fungi,BSGenome.Scedosporium.apiospermum.IHEM.14462.v42,GRanges.Scedosporium.apiospermum.IHEM.14462.v42.rda,fungidb.Scedosporium.apiospermum.IHEM.14462.v42,org.Sapiospermum.IHEM.14462.v42.eg.db,TxDb.Scedosporium.apiospermum.IHEM.14462.FungiDB.v42,IHEM.14462,Scedosporium apiospermum IHEM 14462,Scedosporium apiospermum IHEM 14462,Combined information for Scedosporium apiospermum IHEM 14462,FungiDB 42 Combined information for Scedosporium apiospermum IHEM 14462,OrganismDBI,SQLiteFile,fungidb.Scedosporium.apiospermum.IHEM.14462.v42,EuPathDB/OrganismDbi/3.9/fungidb.Scedosporium.apiospermum.IHEM.14462.v42/graphInfo.rda
3.9,FungiDB-42_YlipolyticaCLIB89W29,8746,6631,GFF,http://FungiDB.org/common/downloads/release-42/YlipolyticaCLIB89W29/gff/data/FungiDB-42_YlipolyticaCLIB89W29.gff,42,Yarrowia lipolytica,NA,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Fungus:Fungi,BSGenome.Yarrowia.lipolytica.CLIB89.W29.v42,GRanges.Yarrowia.lipolytica.CLIB89.W29.v42.rda,fungidb.Yarrowia.lipolytica.CLIB89.W29.v42,org.Ylipolytica.CLIB89.W29.v42.eg.db,TxDb.Yarrowia.lipolytica.CLIB89.W29.FungiDB.v42,CLIB89.W29,Yarrowia lipolytica CLIB89 W29,Yarrowia lipolytica CLIB89 (W29),Combined information for Yarrowia lipolytica CLIB89 W29,FungiDB 42 Combined information for Yarrowia lipolytica CLIB89 W29,OrganismDBI,SQLiteFile,fungidb.Yarrowia.lipolytica.CLIB89.W29.v42,EuPathDB/OrganismDbi/3.9/fungidb.Yarrowia.lipolytica.CLIB89.W29.v42/graphInfo.rda
3.9,FungiDB-42_AastaciAPO3,19584,17293,GFF,http://FungiDB.org/common/downloads/release-42/AastaciAPO3/gff/data/FungiDB-42_AastaciAPO3.gff,42,Aphanomyces astaci,NA,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Fungus:Fungi,BSGenome.Aphanomyces.astaci.APO3.v42,GRanges.Aphanomyces.astaci.APO3.v42.rda,fungidb.Aphanomyces.astaci.APO3.v42,org.Aastaci.APO3.v42.eg.db,TxDb.Aphanomyces.astaci.APO3.FungiDB.v42,strain.APO3,Aphanomyces astaci APO3,Aphanomyces astaci strain APO3,Combined information for Aphanomyces astaci APO3,FungiDB 42 Combined information for Aphanomyces astaci APO3,OrganismDBI,SQLiteFile,fungidb.Aphanomyces.astaci.APO3.v42,EuPathDB/OrganismDbi/3.9/fungidb.Aphanomyces.astaci.APO3.v42/graphInfo.rda
3.9,FungiDB-42_AinvadansNJM9701,15416,14073,GFF,http://FungiDB.org/common/downloads/release-42/AinvadansNJM9701/gff/data/FungiDB-42_AinvadansNJM9701.gff,42,Aphanomyces invadans,NA,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Fungus:Fungi,BSGenome.Aphanomyces.invadans.NJM9701.v42,GRanges.Aphanomyces.invadans.NJM9701.v42.rda,fungidb.Aphanomyces.invadans.NJM9701.v42,org.Ainvadans.NJM9701.v42.eg.db,TxDb.Aphanomyces.invadans.NJM9701.FungiDB.v42,NJM9701,Aphanomyces invadans NJM9701,Aphanomyces invadans NJM9701,Combined information for Aphanomyces invadans NJM9701,FungiDB 42 Combined information for Aphanomyces invadans NJM9701,OrganismDBI,SQLiteFile,fungidb.Aphanomyces.invadans.NJM9701.v42,EuPathDB/OrganismDbi/3.9/fungidb.Aphanomyces.invadans.NJM9701.v42/graphInfo.rda
3.9,FungiDB-42_AnigerN402ATCC64974,11463,11143,GFF,http://FungiDB.org/common/downloads/release-42/AnigerN402ATCC64974/gff/data/FungiDB-42_AnigerN402ATCC64974.gff,42,Aspergillus niger,NA,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Fungus:Fungi,BSGenome.Aspergillus.niger.N402.ATCC64974.v42,GRanges.Aspergillus.niger.N402.ATCC64974.v42.rda,fungidb.Aspergillus.niger.N402.ATCC64974.v42,org.Aniger.N402.ATCC64974.v42.eg.db,TxDb.Aspergillus.niger.N402.ATCC64974.FungiDB.v42,strain.N402.ATCC64974,Aspergillus niger N402 ATCC64974,Aspergillus niger strain N402 (ATCC64974),Combined information for Aspergillus niger N402 ATCC64974,FungiDB 42 Combined information for Aspergillus niger N402 ATCC64974,OrganismDBI,SQLiteFile,fungidb.Aspergillus.niger.N402.ATCC64974.v42,EuPathDB/OrganismDbi/3.9/fungidb.Aspergillus.niger.N402.ATCC64974.v42/graphInfo.rda
3.9,FungiDB-42_AzonataCBS506.65,10027,9148,GFF,http://FungiDB.org/common/downloads/release-42/AzonataCBS506.65/gff/data/FungiDB-42_AzonataCBS506.65.gff,42,Aspergillus zonatus,1073090,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Fungus:Fungi,BSGenome.Aspergillus.zonatus.CBS.506.65.v42,GRanges.Aspergillus.zonatus.CBS.506.65.v42.rda,fungidb.Aspergillus.zonatus.CBS.506.65.v42,org.Azonatus.CBS.506.65.v42.eg.db,TxDb.Aspergillus.zonatus.CBS.506.65.FungiDB.v42,CBS.506.65,Aspergillus zonatus CBS 506 65,Aspergillus zonatus CBS 506.65,Combined information for Aspergillus zonatus CBS 506 65,FungiDB 42 Combined information for Aspergillus zonatus CBS 506 65,OrganismDBI,SQLiteFile,fungidb.Aspergillus.zonatus.CBS.506.65.v42,EuPathDB/OrganismDbi/3.9/fungidb.Aspergillus.zonatus.CBS.506.65.v42/graphInfo.rda
3.9,FungiDB-42_CalbicansSC5314_B,6415,6183,GFF,http://FungiDB.org/common/downloads/release-42/CalbicansSC5314_B/gff/data/FungiDB-42_CalbicansSC5314_B.gff,42,Candida albicans,NA,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Fungus:Fungi,BSGenome.Candida.albicans.SC5314.B.v42,GRanges.Candida.albicans.SC5314.B.v42.rda,fungidb.Candida.albicans.SC5314.B.v42,org.Calbicans.SC5314.B.v42.eg.db,TxDb.Candida.albicans.SC5314.B.FungiDB.v42,SC5314.B,Candida albicans SC5314 B,Candida albicans SC5314_B,Combined information for Candida albicans SC5314 B,FungiDB 42 Combined information for Candida albicans SC5314 B,OrganismDBI,SQLiteFile,fungidb.Candida.albicans.SC5314.B.v42,EuPathDB/OrganismDbi/3.9/fungidb.Candida.albicans.SC5314.B.v42/graphInfo.rda
3.9,FungiDB-42_CneoformansKN99,7134,6966,GFF,http://FungiDB.org/common/downloads/release-42/CneoformansKN99/gff/data/FungiDB-42_CneoformansKN99.gff,42,Cryptococcus neoformans,NA,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Fungus:Fungi,BSGenome.Cryptococcus.neoformans.var.grubii.KN99.v42,GRanges.Cryptococcus.neoformans.var.grubii.KN99.v42.rda,fungidb.Cryptococcus.neoformans.var.grubii.KN99.v42,org.Cneoformans.var.grubii.KN99.v42.eg.db,TxDb.Cryptococcus.neoformans.var.grubii.KN99.FungiDB.v42,var.grubii.KN99,Cryptococcus neoformans var grubii KN99,Cryptococcus neoformans var. grubii KN99,Combined information for Cryptococcus neoformans var grubii KN99,FungiDB 42 Combined information for Cryptococcus neoformans var grubii KN99,OrganismDBI,SQLiteFile,fungidb.Cryptococcus.neoformans.var.grubii.KN99.v42,EuPathDB/OrganismDbi/3.9/fungidb.Cryptococcus.neoformans.var.grubii.KN99.v42/graphInfo.rda
3.9,FungiDB-42_FproliferatumNRRL62905,15602,15112,GFF,http://FungiDB.org/common/downloads/release-42/FproliferatumNRRL62905/gff/data/FungiDB-42_FproliferatumNRRL62905.gff,42,Fusarium proliferatum,NA,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Fungus:Fungi,BSGenome.Fusarium.proliferatum.NRRL62905.v42,GRanges.Fusarium.proliferatum.NRRL62905.v42.rda,fungidb.Fusarium.proliferatum.NRRL62905.v42,org.Fproliferatum.NRRL62905.v42.eg.db,TxDb.Fusarium.proliferatum.NRRL62905.FungiDB.v42,strain.NRRL62905,Fusarium proliferatum NRRL62905,Fusarium proliferatum strain NRRL62905,Combined information for Fusarium proliferatum NRRL62905,FungiDB 42 Combined information for Fusarium proliferatum NRRL62905,OrganismDBI,SQLiteFile,fungidb.Fusarium.proliferatum.NRRL62905.v42,EuPathDB/OrganismDbi/3.9/fungidb.Fusarium.proliferatum.NRRL62905.v42/graphInfo.rda
3.9,FungiDB-42_LprolificansJHH5317,8978,8441,GFF,http://FungiDB.org/common/downloads/release-42/LprolificansJHH5317/gff/data/FungiDB-42_LprolificansJHH5317.gff,42,Lomentospora prolificans,NA,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Fungus:Fungi,BSGenome.Lomentospora.prolificans.JHH.5317.v42,GRanges.Lomentospora.prolificans.JHH.5317.v42.rda,fungidb.Lomentospora.prolificans.JHH.5317.v42,org.Lprolificans.JHH.5317.v42.eg.db,TxDb.Lomentospora.prolificans.JHH.5317.FungiDB.v42,JHH.5317,Lomentospora prolificans JHH 5317,Lomentospora prolificans JHH-5317,Combined information for Lomentospora prolificans JHH 5317,FungiDB 42 Combined information for Lomentospora prolificans JHH 5317,OrganismDBI,SQLiteFile,fungidb.Lomentospora.prolificans.JHH.5317.v42,EuPathDB/OrganismDbi/3.9/fungidb.Lomentospora.prolificans.JHH.5317.v42/graphInfo.rda
3.9,FungiDB-42_MoryzaeBR32,15000,12867,GFF,http://FungiDB.org/common/downloads/release-42/MoryzaeBR32/gff/data/FungiDB-42_MoryzaeBR32.gff,42,Magnaporthe oryzae,NA,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Fungus:Fungi,BSGenome.Magnaporthe.oryzae.BR32.v42,GRanges.Magnaporthe.oryzae.BR32.v42.rda,fungidb.Magnaporthe.oryzae.BR32.v42,org.Moryzae.BR32.v42.eg.db,TxDb.Magnaporthe.oryzae.BR32.FungiDB.v42,BR32,Magnaporthe oryzae BR32,Magnaporthe oryzae BR32,Combined information for Magnaporthe oryzae BR32,FungiDB 42 Combined information for Magnaporthe oryzae BR32,OrganismDBI,SQLiteFile,fungidb.Magnaporthe.oryzae.BR32.v42,EuPathDB/OrganismDbi/3.9/fungidb.Magnaporthe.oryzae.BR32.v42/graphInfo.rda
3.9,FungiDB-42_NalbidaNRRLY1402,NA,NA,GFF,http://FungiDB.org/common/downloads/release-42/NalbidaNRRLY1402/gff/data/FungiDB-42_NalbidaNRRLY1402.gff,42,Naganishia albida,NA,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Fungus:Fungi,BSGenome.Naganishia.albida.NRRL.Y.1402.v42,GRanges.Naganishia.albida.NRRL.Y.1402.v42.rda,fungidb.Naganishia.albida.NRRL.Y.1402.v42,org.Nalbida.NRRL.Y.1402.v42.eg.db,TxDb.Naganishia.albida.NRRL.Y.1402.FungiDB.v42,NRRL.Y.1402,Naganishia albida NRRL Y 1402,Naganishia albida NRRL Y-1402,Combined information for Naganishia albida NRRL Y 1402,FungiDB 42 Combined information for Naganishia albida NRRL Y 1402,OrganismDBI,SQLiteFile,fungidb.Naganishia.albida.NRRL.Y.1402.v42,EuPathDB/OrganismDbi/3.9/fungidb.Naganishia.albida.NRRL.Y.1402.v42/graphInfo.rda
3.9,FungiDB-42_PplurivoraAV1007,NA,NA,GFF,http://FungiDB.org/common/downloads/release-42/PplurivoraAV1007/gff/data/FungiDB-42_PplurivoraAV1007.gff,42,Phytophthora plurivora,NA,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Fungus:Fungi,BSGenome.Phytophthora.plurivora.AV1007.v42,GRanges.Phytophthora.plurivora.AV1007.v42.rda,fungidb.Phytophthora.plurivora.AV1007.v42,org.Pplurivora.AV1007.v42.eg.db,TxDb.Phytophthora.plurivora.AV1007.FungiDB.v42,AV1007,Phytophthora plurivora AV1007,Phytophthora plurivora AV1007,Combined information for Phytophthora plurivora AV1007,FungiDB 42 Combined information for Phytophthora plurivora AV1007,OrganismDBI,SQLiteFile,fungidb.Phytophthora.plurivora.AV1007.v42,EuPathDB/OrganismDbi/3.9/fungidb.Phytophthora.plurivora.AV1007.v42/graphInfo.rda
3.9,FungiDB-42_PramorumPr-102,15897,13806,GFF,http://FungiDB.org/common/downloads/release-42/PramorumPr-102/gff/data/FungiDB-42_PramorumPr-102.gff,42,Phytophthora ramorum,NA,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Fungus:Fungi,BSGenome.Phytophthora.ramorum.Pr102.v42,GRanges.Phytophthora.ramorum.Pr102.v42.rda,fungidb.Phytophthora.ramorum.Pr102.v42,org.Pramorum.Pr102.v42.eg.db,TxDb.Phytophthora.ramorum.Pr102.FungiDB.v42,strain.Pr102,Phytophthora ramorum Pr102,Phytophthora ramorum strain Pr102,Combined information for Phytophthora ramorum Pr102,FungiDB 42 Combined information for Phytophthora ramorum Pr102,OrganismDBI,SQLiteFile,fungidb.Phytophthora.ramorum.Pr102.v42,EuPathDB/OrganismDbi/3.9/fungidb.Phytophthora.ramorum.Pr102.v42/graphInfo.rda
3.9,FungiDB-42_PsojaeP6497,28142,25632,GFF,http://FungiDB.org/common/downloads/release-42/PsojaeP6497/gff/data/FungiDB-42_PsojaeP6497.gff,42,Phytophthora sojae,NA,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Fungus:Fungi,BSGenome.Phytophthora.sojae.P6497.v42,GRanges.Phytophthora.sojae.P6497.v42.rda,fungidb.Phytophthora.sojae.P6497.v42,org.Psojae.P6497.v42.eg.db,TxDb.Phytophthora.sojae.P6497.FungiDB.v42,strain.P6497,Phytophthora sojae P6497,Phytophthora sojae strain P6497,Combined information for Phytophthora sojae P6497,FungiDB 42 Combined information for Phytophthora sojae P6497,OrganismDBI,SQLiteFile,fungidb.Phytophthora.sojae.P6497.v42,EuPathDB/OrganismDbi/3.9/fungidb.Phytophthora.sojae.P6497.v42/graphInfo.rda
3.9,FungiDB-42_PvexansDAOMBR484,11991,11580,GFF,http://FungiDB.org/common/downloads/release-42/PvexansDAOMBR484/gff/data/FungiDB-42_PvexansDAOMBR484.gff,42,Pythium vexans,1223560,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Fungus:Fungi,BSGenome.Pythium.vexans.DAOM.BR484.v42,GRanges.Pythium.vexans.DAOM.BR484.v42.rda,fungidb.Pythium.vexans.DAOM.BR484.v42,org.Pvexans.DAOM.BR484.v42.eg.db,TxDb.Pythium.vexans.DAOM.BR484.FungiDB.v42,DAOM.BR484,Pythium vexans DAOM BR484,Pythium vexans DAOM BR484,Combined information for Pythium vexans DAOM BR484,FungiDB 42 Combined information for Pythium vexans DAOM BR484,OrganismDBI,SQLiteFile,fungidb.Pythium.vexans.DAOM.BR484.v42,EuPathDB/OrganismDbi/3.9/fungidb.Pythium.vexans.DAOM.BR484.v42/graphInfo.rda
3.9,FungiDB-42_ScerevisiaeS288c,6350,5892,GFF,http://FungiDB.org/common/downloads/release-42/ScerevisiaeS288c/gff/data/FungiDB-42_ScerevisiaeS288c.gff,42,Saccharomyces cerevisiae,559292,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Fungus:Fungi,BSGenome.Saccharomyces.cerevisiae.S288c.v42,GRanges.Saccharomyces.cerevisiae.S288c.v42.rda,fungidb.Saccharomyces.cerevisiae.S288c.v42,org.Scerevisiae.S288c.v42.eg.db,TxDb.Saccharomyces.cerevisiae.S288c.FungiDB.v42,S288c,Saccharomyces cerevisiae S288c,Saccharomyces cerevisiae S288c,Combined information for Saccharomyces cerevisiae S288c,FungiDB 42 Combined information for Saccharomyces cerevisiae S288c,OrganismDBI,SQLiteFile,fungidb.Saccharomyces.cerevisiae.S288c.v42,EuPathDB/OrganismDbi/3.9/fungidb.Saccharomyces.cerevisiae.S288c.v42/graphInfo.rda
3.9,FungiDB-42_SapiospermumIHEM14462,11191,10217,GFF,http://FungiDB.org/common/downloads/release-42/SapiospermumIHEM14462/gff/data/FungiDB-42_SapiospermumIHEM14462.gff,42,Scedosporium apiospermum,NA,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Fungus:Fungi,BSGenome.Scedosporium.apiospermum.IHEM.14462.v42,GRanges.Scedosporium.apiospermum.IHEM.14462.v42.rda,fungidb.Scedosporium.apiospermum.IHEM.14462.v42,org.Sapiospermum.IHEM.14462.v42.eg.db,TxDb.Scedosporium.apiospermum.IHEM.14462.FungiDB.v42,IHEM.14462,Scedosporium apiospermum IHEM 14462,Scedosporium apiospermum IHEM 14462,Combined information for Scedosporium apiospermum IHEM 14462,FungiDB 42 Combined information for Scedosporium apiospermum IHEM 14462,OrganismDBI,SQLiteFile,fungidb.Scedosporium.apiospermum.IHEM.14462.v42,EuPathDB/OrganismDbi/3.9/fungidb.Scedosporium.apiospermum.IHEM.14462.v42/graphInfo.rda
3.9,FungiDB-42_YlipolyticaCLIB89W29,8746,6631,GFF,http://FungiDB.org/common/downloads/release-42/YlipolyticaCLIB89W29/gff/data/FungiDB-42_YlipolyticaCLIB89W29.gff,42,Yarrowia lipolytica,NA,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Fungus:Fungi,BSGenome.Yarrowia.lipolytica.CLIB89.W29.v42,GRanges.Yarrowia.lipolytica.CLIB89.W29.v42.rda,fungidb.Yarrowia.lipolytica.CLIB89.W29.v42,org.Ylipolytica.CLIB89.W29.v42.eg.db,TxDb.Yarrowia.lipolytica.CLIB89.W29.FungiDB.v42,CLIB89.W29,Yarrowia lipolytica CLIB89 W29,Yarrowia lipolytica CLIB89 (W29),Combined information for Yarrowia lipolytica CLIB89 W29,FungiDB 42 Combined information for Yarrowia lipolytica CLIB89 W29,OrganismDBI,SQLiteFile,fungidb.Yarrowia.lipolytica.CLIB89.W29.v42,EuPathDB/OrganismDbi/3.9/fungidb.Yarrowia.lipolytica.CLIB89.W29.v42/graphInfo.rda
3.9,GiardiaDB-42_GintestinalisAssemblageAWB,9747,5901,GFF,http://GiardiaDB.org/common/downloads/release-42/GintestinalisAssemblageAWB/gff/data/GiardiaDB-42_GintestinalisAssemblageAWB.gff,42,Giardia,184922,TRUE,GiardiaDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Giardia,BSGenome.Giardia.Assemblage.A.isolate.WB.v42,GRanges.Giardia.Assemblage.A.isolate.WB.v42.rda,giardiadb.Giardia.Assemblage.A.isolate.WB.v42,org.GAssemblage.A.isolate.WB.v42.eg.db,TxDb.Giardia.Assemblage.A.isolate.WB.GiardiaDB.v42,A.isolate.WB,Giardia Assemblage A isolate WB,Giardia Assemblage A isolate WB,Combined information for Giardia Assemblage A isolate WB,GiardiaDB 42 Combined information for Giardia Assemblage A isolate WB,OrganismDBI,SQLiteFile,giardiadb.Giardia.Assemblage.A.isolate.WB.v42,EuPathDB/OrganismDbi/3.9/giardiadb.Giardia.Assemblage.A.isolate.WB.v42/graphInfo.rda
3.9,GiardiaDB-42_GintestinalisAssemblageADH,5209,5120,GFF,http://GiardiaDB.org/common/downloads/release-42/GintestinalisAssemblageADH/gff/data/GiardiaDB-42_GintestinalisAssemblageADH.gff,42,Giardia,NA,TRUE,GiardiaDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Giardia,BSGenome.Giardia.Assemblage.A2.isolate.DH.v42,GRanges.Giardia.Assemblage.A2.isolate.DH.v42.rda,giardiadb.Giardia.Assemblage.A2.isolate.DH.v42,org.GAssemblage.A2.isolate.DH.v42.eg.db,TxDb.Giardia.Assemblage.A2.isolate.DH.GiardiaDB.v42,A2.isolate.DH,Giardia Assemblage A2 isolate DH,Giardia Assemblage A2 isolate DH,Combined information for Giardia Assemblage A2 isolate DH,GiardiaDB 42 Combined information for Giardia Assemblage A2 isolate DH,OrganismDBI,SQLiteFile,giardiadb.Giardia.Assemblage.A2.isolate.DH.v42,EuPathDB/OrganismDbi/3.9/giardiadb.Giardia.Assemblage.A2.isolate.DH.v42/graphInfo.rda
