BiocVersion,Genome,NumGenes,NumOrthologs,SourceType,SourceUrl,SourceVersion,Species,TaxonomyId,Coordinate_1_based,DataProvider,Maintainer,Tags,BsgenomePkg,GrangesPkg,OrganismdbiPkg,OrgdbPkg,TxdbPkg,Strain,Taxon,Genus,Sp,BsgenomeFile,GrangesFile,OrganismdbiFile,OrgdbFile,TxdbFile,TaxonUnmodified,Title,Description,RDataClass,DispatchClass,ResourceName,RDataPath
3.9,FungiDB-44_Ureesii1704,7856,7138,GFF,http://FungiDB.org/common/downloads/release-44/Ureesii1704/gff/data/FungiDB-44_Ureesii1704.gff,44,Uncinocarpus reesii 1704,336963,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Fungus:Fungi,BSGenome.Uncinocarpus.reesii.1704.v44,GRanges.Uncinocarpus.reesii.1704.v44.rda,fungidb.Uncinocarpus.reesii.1704.v44,org.Ureesii.1704.v44.eg.db,TxDb.Uncinocarpus.reesii.1704.FungiDB.v44,1704,Uncinocarpus reesii 1704,,,EuPathDB/BSgenome/3.9/BSGenome.Uncinocarpus.reesii.1704.v44/single_sequences.2bit,EuPathDB/GRanges/3.9/GRanges.Uncinocarpus.reesii.1704.v44.rda,EuPathDB/OrganismDbi/3.9/fungidb.Uncinocarpus.reesii.1704.v44/graphInfo.rda,EuPathDB/OrgDb/3.9/org.Ureesii.1704.v44.eg.sqlite,EuPathDB/TxDb/3.9/TxDb.Uncinocarpus.reesii.1704.FungiDB.v44.sqlite,Uncinocarpus reesii 1704,Transcript information for Uncinocarpus reesii 1704,FungiDB 44 transcript information for Uncinocarpus reesii 1704,GRanges,GRanges,GRanges.Uncinocarpus.reesii.1704.v44.rda,EuPathDB/GRanges/3.9/GRanges.Uncinocarpus.reesii.1704.v44.rda
3.9,FungiDB-44_Umaydis521,6910,6349,GFF,http://FungiDB.org/common/downloads/release-44/Umaydis521/gff/data/FungiDB-44_Umaydis521.gff,44,Ustilago maydis 521,237631,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Fungus:Fungi,BSGenome.Ustilago.maydis.521.v44,GRanges.Ustilago.maydis.521.v44.rda,fungidb.Ustilago.maydis.521.v44,org.Umaydis.521.v44.eg.db,TxDb.Ustilago.maydis.521.FungiDB.v44,521,Ustilago maydis 521,,,EuPathDB/BSgenome/3.9/BSGenome.Ustilago.maydis.521.v44/single_sequences.2bit,EuPathDB/GRanges/3.9/GRanges.Ustilago.maydis.521.v44.rda,EuPathDB/OrganismDbi/3.9/fungidb.Ustilago.maydis.521.v44/graphInfo.rda,EuPathDB/OrgDb/3.9/org.Umaydis.521.v44.eg.sqlite,EuPathDB/TxDb/3.9/TxDb.Ustilago.maydis.521.FungiDB.v44.sqlite,Ustilago maydis 521,Transcript information for Ustilago maydis 521,FungiDB 44 transcript information for Ustilago maydis 521,GRanges,GRanges,GRanges.Ustilago.maydis.521.v44.rda,EuPathDB/GRanges/3.9/GRanges.Ustilago.maydis.521.v44.rda
3.9,FungiDB-44_YlipolyticaCLIB122,7733,6548,GFF,http://FungiDB.org/common/downloads/release-44/YlipolyticaCLIB122/gff/data/FungiDB-44_YlipolyticaCLIB122.gff,44,Yarrowia lipolytica CLIB122,284591,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Fungus:Fungi,BSGenome.Yarrowia.lipolytica.CLIB122.v44,GRanges.Yarrowia.lipolytica.CLIB122.v44.rda,fungidb.Yarrowia.lipolytica.CLIB122.v44,org.Ylipolytica.CLIB122.v44.eg.db,TxDb.Yarrowia.lipolytica.CLIB122.FungiDB.v44,CLIB122,Yarrowia lipolytica CLIB122,,,EuPathDB/BSgenome/3.9/BSGenome.Yarrowia.lipolytica.CLIB122.v44/single_sequences.2bit,EuPathDB/GRanges/3.9/GRanges.Yarrowia.lipolytica.CLIB122.v44.rda,EuPathDB/OrganismDbi/3.9/fungidb.Yarrowia.lipolytica.CLIB122.v44/graphInfo.rda,EuPathDB/OrgDb/3.9/org.Ylipolytica.CLIB122.v44.eg.sqlite,EuPathDB/TxDb/3.9/TxDb.Yarrowia.lipolytica.CLIB122.FungiDB.v44.sqlite,Yarrowia lipolytica CLIB122,Transcript information for Yarrowia lipolytica CLIB122,FungiDB 44 transcript information for Yarrowia lipolytica CLIB122,GRanges,GRanges,GRanges.Yarrowia.lipolytica.CLIB122.v44.rda,EuPathDB/GRanges/3.9/GRanges.Yarrowia.lipolytica.CLIB122.v44.rda
3.9,FungiDB-44_ZtriticiIPO323,11969,9550,GFF,http://FungiDB.org/common/downloads/release-44/ZtriticiIPO323/gff/data/FungiDB-44_ZtriticiIPO323.gff,44,Zymoseptoria tritici IPO323,336722,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Fungus:Fungi,BSGenome.Zymoseptoria.tritici.IPO323.v44,GRanges.Zymoseptoria.tritici.IPO323.v44.rda,fungidb.Zymoseptoria.tritici.IPO323.v44,org.Ztritici.IPO323.v44.eg.db,TxDb.Zymoseptoria.tritici.IPO323.FungiDB.v44,IPO323,Zymoseptoria tritici IPO323,,,EuPathDB/BSgenome/3.9/BSGenome.Zymoseptoria.tritici.IPO323.v44/single_sequences.2bit,EuPathDB/GRanges/3.9/GRanges.Zymoseptoria.tritici.IPO323.v44.rda,EuPathDB/OrganismDbi/3.9/fungidb.Zymoseptoria.tritici.IPO323.v44/graphInfo.rda,EuPathDB/OrgDb/3.9/org.Ztritici.IPO323.v44.eg.sqlite,EuPathDB/TxDb/3.9/TxDb.Zymoseptoria.tritici.IPO323.FungiDB.v44.sqlite,Zymoseptoria tritici IPO323,Transcript information for Zymoseptoria tritici IPO323,FungiDB 44 transcript information for Zymoseptoria tritici IPO323,GRanges,GRanges,GRanges.Zymoseptoria.tritici.IPO323.v44.rda,EuPathDB/GRanges/3.9/GRanges.Zymoseptoria.tritici.IPO323.v44.rda
3.9,FungiDB-44_AmutatusUAMH3576,NA,NA,GFF,http://FungiDB.org/common/downloads/release-44/AmutatusUAMH3576/gff/data/FungiDB-44_AmutatusUAMH3576.gff,44,Amauroascus mutatus,113399,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Fungus:Fungi,BSGenome.Amauroascus.mutatus.isolate.UAMH.3576.v44,GRanges.Amauroascus.mutatus.isolate.UAMH.3576.v44.rda,fungidb.Amauroascus.mutatus.isolate.UAMH.3576.v44,org.Amutatus.isolate.UAMH.3576.v44.eg.db,TxDb.Amauroascus.mutatus.isolate.UAMH.3576.FungiDB.v44,isolate.UAMH.3576,Amauroascus mutatus isolate UAMH 3576,,,EuPathDB/BSgenome/3.9/BSGenome.Amauroascus.mutatus.isolate.UAMH.3576.v44/single_sequences.2bit,EuPathDB/GRanges/3.9/GRanges.Amauroascus.mutatus.isolate.UAMH.3576.v44.rda,EuPathDB/OrganismDbi/3.9/fungidb.Amauroascus.mutatus.isolate.UAMH.3576.v44/graphInfo.rda,EuPathDB/OrgDb/3.9/org.Amutatus.isolate.UAMH.3576.v44.eg.sqlite,EuPathDB/TxDb/3.9/TxDb.Amauroascus.mutatus.isolate.UAMH.3576.FungiDB.v44.sqlite,Amauroascus mutatus isolate UAMH 3576,Transcript information for Amauroascus mutatus isolate UAMH 3576,FungiDB 44 transcript information for Amauroascus mutatus isolate UAMH 3576,GRanges,GRanges,GRanges.Amauroascus.mutatus.isolate.UAMH.3576.v44.rda,EuPathDB/GRanges/3.9/GRanges.Amauroascus.mutatus.isolate.UAMH.3576.v44.rda
3.9,FungiDB-44_AmnigerUAMH3544,NA,NA,GFF,http://FungiDB.org/common/downloads/release-44/AmnigerUAMH3544/gff/data/FungiDB-44_AmnigerUAMH3544.gff,44,Amauroascus niger,89421,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Fungus:Fungi,BSGenome.Amauroascus.niger.isolate.UAMH.3544.v44,GRanges.Amauroascus.niger.isolate.UAMH.3544.v44.rda,fungidb.Amauroascus.niger.isolate.UAMH.3544.v44,org.Aniger.isolate.UAMH.3544.v44.eg.db,TxDb.Amauroascus.niger.isolate.UAMH.3544.FungiDB.v44,isolate.UAMH.3544,Amauroascus niger isolate UAMH 3544,,,EuPathDB/BSgenome/3.9/BSGenome.Amauroascus.niger.isolate.UAMH.3544.v44/single_sequences.2bit,EuPathDB/GRanges/3.9/GRanges.Amauroascus.niger.isolate.UAMH.3544.v44.rda,EuPathDB/OrganismDbi/3.9/fungidb.Amauroascus.niger.isolate.UAMH.3544.v44/graphInfo.rda,EuPathDB/OrgDb/3.9/org.Aniger.isolate.UAMH.3544.v44.eg.sqlite,EuPathDB/TxDb/3.9/TxDb.Amauroascus.niger.isolate.UAMH.3544.FungiDB.v44.sqlite,Amauroascus niger isolate UAMH 3544,Transcript information for Amauroascus niger isolate UAMH 3544,FungiDB 44 transcript information for Amauroascus niger isolate UAMH 3544,GRanges,GRanges,GRanges.Amauroascus.niger.isolate.UAMH.3544.v44.rda,EuPathDB/GRanges/3.9/GRanges.Amauroascus.niger.isolate.UAMH.3544.v44.rda
3.9,FungiDB-44_AastaciAPO3,19584,17294,GFF,http://FungiDB.org/common/downloads/release-44/AastaciAPO3/gff/data/FungiDB-44_AastaciAPO3.gff,44,Aphanomyces astaci,112090,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Fungus:Fungi,BSGenome.Aphanomyces.astaci.APO3.v44,GRanges.Aphanomyces.astaci.APO3.v44.rda,fungidb.Aphanomyces.astaci.APO3.v44,org.Aastaci.APO3.v44.eg.db,TxDb.Aphanomyces.astaci.APO3.FungiDB.v44,strain.APO3,Aphanomyces astaci APO3,,,EuPathDB/BSgenome/3.9/BSGenome.Aphanomyces.astaci.APO3.v44/single_sequences.2bit,EuPathDB/GRanges/3.9/GRanges.Aphanomyces.astaci.APO3.v44.rda,EuPathDB/OrganismDbi/3.9/fungidb.Aphanomyces.astaci.APO3.v44/graphInfo.rda,EuPathDB/OrgDb/3.9/org.Aastaci.APO3.v44.eg.sqlite,EuPathDB/TxDb/3.9/TxDb.Aphanomyces.astaci.APO3.FungiDB.v44.sqlite,Aphanomyces astaci strain APO3,Transcript information for Aphanomyces astaci APO3,FungiDB 44 transcript information for Aphanomyces astaci APO3,GRanges,GRanges,GRanges.Aphanomyces.astaci.APO3.v44.rda,EuPathDB/GRanges/3.9/GRanges.Aphanomyces.astaci.APO3.v44.rda
3.9,FungiDB-44_AinvadansNJM9701,15416,14073,GFF,http://FungiDB.org/common/downloads/release-44/AinvadansNJM9701/gff/data/FungiDB-44_AinvadansNJM9701.gff,44,Aphanomyces invadans,157072,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Fungus:Fungi,BSGenome.Aphanomyces.invadans.NJM9701.v44,GRanges.Aphanomyces.invadans.NJM9701.v44.rda,fungidb.Aphanomyces.invadans.NJM9701.v44,org.Ainvadans.NJM9701.v44.eg.db,TxDb.Aphanomyces.invadans.NJM9701.FungiDB.v44,NJM9701,Aphanomyces invadans NJM9701,,,EuPathDB/BSgenome/3.9/BSGenome.Aphanomyces.invadans.NJM9701.v44/single_sequences.2bit,EuPathDB/GRanges/3.9/GRanges.Aphanomyces.invadans.NJM9701.v44.rda,EuPathDB/OrganismDbi/3.9/fungidb.Aphanomyces.invadans.NJM9701.v44/graphInfo.rda,EuPathDB/OrgDb/3.9/org.Ainvadans.NJM9701.v44.eg.sqlite,EuPathDB/TxDb/3.9/TxDb.Aphanomyces.invadans.NJM9701.FungiDB.v44.sqlite,Aphanomyces invadans NJM9701,Transcript information for Aphanomyces invadans NJM9701,FungiDB 44 transcript information for Aphanomyces invadans NJM9701,GRanges,GRanges,GRanges.Aphanomyces.invadans.NJM9701.v44.rda,EuPathDB/GRanges/3.9/GRanges.Aphanomyces.invadans.NJM9701.v44.rda
3.9,FungiDB-44_AnigerN402ATCC64974,11463,11146,GFF,http://FungiDB.org/common/downloads/release-44/AnigerN402ATCC64974/gff/data/FungiDB-44_AnigerN402ATCC64974.gff,44,Aspergillus niger,5061,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Fungus:Fungi,BSGenome.Aspergillus.niger.N402.ATCC64974.v44,GRanges.Aspergillus.niger.N402.ATCC64974.v44.rda,fungidb.Aspergillus.niger.N402.ATCC64974.v44,org.Aniger.N402.ATCC64974.v44.eg.db,TxDb.Aspergillus.niger.N402.ATCC64974.FungiDB.v44,strain.N402.ATCC64974,Aspergillus niger N402 ATCC64974,,,EuPathDB/BSgenome/3.9/BSGenome.Aspergillus.niger.N402.ATCC64974.v44/single_sequences.2bit,EuPathDB/GRanges/3.9/GRanges.Aspergillus.niger.N402.ATCC64974.v44.rda,EuPathDB/OrganismDbi/3.9/fungidb.Aspergillus.niger.N402.ATCC64974.v44/graphInfo.rda,EuPathDB/OrgDb/3.9/org.Aniger.N402.ATCC64974.v44.eg.sqlite,EuPathDB/TxDb/3.9/TxDb.Aspergillus.niger.N402.ATCC64974.FungiDB.v44.sqlite,Aspergillus niger strain N402 (ATCC64974),Transcript information for Aspergillus niger N402 ATCC64974,FungiDB 44 transcript information for Aspergillus niger N402 ATCC64974,GRanges,GRanges,GRanges.Aspergillus.niger.N402.ATCC64974.v44.rda,EuPathDB/GRanges/3.9/GRanges.Aspergillus.niger.N402.ATCC64974.v44.rda
3.9,FungiDB-44_AzonataCBS506.65,10027,9153,GFF,http://FungiDB.org/common/downloads/release-44/AzonataCBS506.65/gff/data/FungiDB-44_AzonataCBS506.65.gff,44,Penicilliopsis zonata CBS 506.65,1073090,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Fungus:Fungi,BSGenome.Aspergillus.zonatus.CBS.506.65.v44,GRanges.Aspergillus.zonatus.CBS.506.65.v44.rda,fungidb.Aspergillus.zonatus.CBS.506.65.v44,org.Azonatus.CBS.506.65.v44.eg.db,TxDb.Aspergillus.zonatus.CBS.506.65.FungiDB.v44,CBS.506.65,Aspergillus zonatus CBS 506 65,,,EuPathDB/BSgenome/3.9/BSGenome.Aspergillus.zonatus.CBS.506.65.v44/single_sequences.2bit,EuPathDB/GRanges/3.9/GRanges.Aspergillus.zonatus.CBS.506.65.v44.rda,EuPathDB/OrganismDbi/3.9/fungidb.Aspergillus.zonatus.CBS.506.65.v44/graphInfo.rda,EuPathDB/OrgDb/3.9/org.Azonatus.CBS.506.65.v44.eg.sqlite,EuPathDB/TxDb/3.9/TxDb.Aspergillus.zonatus.CBS.506.65.FungiDB.v44.sqlite,Aspergillus zonatus CBS 506.65,Transcript information for Aspergillus zonatus CBS 506 65,FungiDB 44 transcript information for Aspergillus zonatus CBS 506 65,GRanges,GRanges,GRanges.Aspergillus.zonatus.CBS.506.65.v44.rda,EuPathDB/GRanges/3.9/GRanges.Aspergillus.zonatus.CBS.506.65.v44.rda
3.9,FungiDB-44_CalbicansSC5314_B,6415,6183,GFF,http://FungiDB.org/common/downloads/release-44/CalbicansSC5314_B/gff/data/FungiDB-44_CalbicansSC5314_B.gff,44,Candida albicans,5476,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Fungus:Fungi,BSGenome.Candida.albicans.SC5314.B.v44,GRanges.Candida.albicans.SC5314.B.v44.rda,fungidb.Candida.albicans.SC5314.B.v44,org.Calbicans.SC5314.B.v44.eg.db,TxDb.Candida.albicans.SC5314.B.FungiDB.v44,SC5314.B,Candida albicans SC5314 B,,,EuPathDB/BSgenome/3.9/BSGenome.Candida.albicans.SC5314.B.v44/single_sequences.2bit,EuPathDB/GRanges/3.9/GRanges.Candida.albicans.SC5314.B.v44.rda,EuPathDB/OrganismDbi/3.9/fungidb.Candida.albicans.SC5314.B.v44/graphInfo.rda,EuPathDB/OrgDb/3.9/org.Calbicans.SC5314.B.v44.eg.sqlite,EuPathDB/TxDb/3.9/TxDb.Candida.albicans.SC5314.B.FungiDB.v44.sqlite,Candida albicans SC5314_B,Transcript information for Candida albicans SC5314 B,FungiDB 44 transcript information for Candida albicans SC5314 B,GRanges,GRanges,GRanges.Candida.albicans.SC5314.B.v44.rda,EuPathDB/GRanges/3.9/GRanges.Candida.albicans.SC5314.B.v44.rda
3.9,FungiDB-44_CglabrataCBS138,5615,5261,GFF,http://FungiDB.org/common/downloads/release-44/CglabrataCBS138/gff/data/FungiDB-44_CglabrataCBS138.gff,44,[Candida] glabrata CBS 138,284593,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Fungus:Fungi,BSGenome.Candida.glabrata.CBS.138.v44,GRanges.Candida.glabrata.CBS.138.v44.rda,fungidb.Candida.glabrata.CBS.138.v44,org.Cglabrata.CBS.138.v44.eg.db,TxDb.Candida.glabrata.CBS.138.FungiDB.v44,CBS.138,Candida glabrata CBS 138,,,EuPathDB/BSgenome/3.9/BSGenome.Candida.glabrata.CBS.138.v44/single_sequences.2bit,EuPathDB/GRanges/3.9/GRanges.Candida.glabrata.CBS.138.v44.rda,EuPathDB/OrganismDbi/3.9/fungidb.Candida.glabrata.CBS.138.v44/graphInfo.rda,EuPathDB/OrgDb/3.9/org.Cglabrata.CBS.138.v44.eg.sqlite,EuPathDB/TxDb/3.9/TxDb.Candida.glabrata.CBS.138.FungiDB.v44.sqlite,Candida glabrata CBS 138,Transcript information for Candida glabrata CBS 138,FungiDB 44 transcript information for Candida glabrata CBS 138,GRanges,GRanges,GRanges.Candida.glabrata.CBS.138.v44.rda,EuPathDB/GRanges/3.9/GRanges.Candida.glabrata.CBS.138.v44.rda
3.9,FungiDB-44_CcarrioniiKSF,11240,10048,GFF,http://FungiDB.org/common/downloads/release-44/CcarrioniiKSF/gff/data/FungiDB-44_CcarrioniiKSF.gff,44,Cladophialophora carrionii,86049,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Fungus:Fungi,BSGenome.Cladophialophora.carrionii.KSF.v44,GRanges.Cladophialophora.carrionii.KSF.v44.rda,fungidb.Cladophialophora.carrionii.KSF.v44,org.Ccarrionii.KSF.v44.eg.db,TxDb.Cladophialophora.carrionii.KSF.FungiDB.v44,KSF,Cladophialophora carrionii KSF,,,EuPathDB/BSgenome/3.9/BSGenome.Cladophialophora.carrionii.KSF.v44/single_sequences.2bit,EuPathDB/GRanges/3.9/GRanges.Cladophialophora.carrionii.KSF.v44.rda,EuPathDB/OrganismDbi/3.9/fungidb.Cladophialophora.carrionii.KSF.v44/graphInfo.rda,EuPathDB/OrgDb/3.9/org.Ccarrionii.KSF.v44.eg.sqlite,EuPathDB/TxDb/3.9/TxDb.Cladophialophora.carrionii.KSF.FungiDB.v44.sqlite,Cladophialophora carrionii KSF,Transcript information for Cladophialophora carrionii KSF,FungiDB 44 transcript information for Cladophialophora carrionii KSF,GRanges,GRanges,GRanges.Cladophialophora.carrionii.KSF.v44.rda,EuPathDB/GRanges/3.9/GRanges.Cladophialophora.carrionii.KSF.v44.rda
3.9,FungiDB-44_CimmundaCBS83496,12879,11864,GFF,http://FungiDB.org/common/downloads/release-44/CimmundaCBS83496/gff/data/FungiDB-44_CimmundaCBS83496.gff,44,Cladophialophora immunda,569365,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Fungus:Fungi,BSGenome.Cladophialophora.immunda.CBS.83496.v44,GRanges.Cladophialophora.immunda.CBS.83496.v44.rda,fungidb.Cladophialophora.immunda.CBS.83496.v44,org.Cimmunda.CBS.83496.v44.eg.db,TxDb.Cladophialophora.immunda.CBS.83496.FungiDB.v44,strain.CBS.83496,Cladophialophora immunda CBS 83496,,,EuPathDB/BSgenome/3.9/BSGenome.Cladophialophora.immunda.CBS.83496.v44/single_sequences.2bit,EuPathDB/GRanges/3.9/GRanges.Cladophialophora.immunda.CBS.83496.v44.rda,EuPathDB/OrganismDbi/3.9/fungidb.Cladophialophora.immunda.CBS.83496.v44/graphInfo.rda,EuPathDB/OrgDb/3.9/org.Cimmunda.CBS.83496.v44.eg.sqlite,EuPathDB/TxDb/3.9/TxDb.Cladophialophora.immunda.CBS.83496.FungiDB.v44.sqlite,Cladophialophora immunda strain CBS 83496,Transcript information for Cladophialophora immunda CBS 83496,FungiDB 44 transcript information for Cladophialophora immunda CBS 83496,GRanges,GRanges,GRanges.Cladophialophora.immunda.CBS.83496.v44.rda,EuPathDB/GRanges/3.9/GRanges.Cladophialophora.immunda.CBS.83496.v44.rda
3.9,FungiDB-44_CneoformansKN99,7134,6966,GFF,http://FungiDB.org/common/downloads/release-44/CneoformansKN99/gff/data/FungiDB-44_CneoformansKN99.gff,44,Cryptococcus neoformans,5207,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Fungus:Fungi,BSGenome.Cryptococcus.neoformans.var.grubii.KN99.v44,GRanges.Cryptococcus.neoformans.var.grubii.KN99.v44.rda,fungidb.Cryptococcus.neoformans.var.grubii.KN99.v44,org.Cneoformans.var.grubii.KN99.v44.eg.db,TxDb.Cryptococcus.neoformans.var.grubii.KN99.FungiDB.v44,var.grubii.KN99,Cryptococcus neoformans var grubii KN99,,,EuPathDB/BSgenome/3.9/BSGenome.Cryptococcus.neoformans.var.grubii.KN99.v44/single_sequences.2bit,EuPathDB/GRanges/3.9/GRanges.Cryptococcus.neoformans.var.grubii.KN99.v44.rda,EuPathDB/OrganismDbi/3.9/fungidb.Cryptococcus.neoformans.var.grubii.KN99.v44/graphInfo.rda,EuPathDB/OrgDb/3.9/org.Cneoformans.var.grubii.KN99.v44.eg.sqlite,EuPathDB/TxDb/3.9/TxDb.Cryptococcus.neoformans.var.grubii.KN99.FungiDB.v44.sqlite,Cryptococcus neoformans var. grubii KN99,Transcript information for Cryptococcus neoformans var grubii KN99,FungiDB 44 transcript information for Cryptococcus neoformans var grubii KN99,GRanges,GRanges,GRanges.Cryptococcus.neoformans.var.grubii.KN99.v44.rda,EuPathDB/GRanges/3.9/GRanges.Cryptococcus.neoformans.var.grubii.KN99.v44.rda
3.9,FungiDB-44_EoligospermaCBS72588,11938,11095,GFF,http://FungiDB.org/common/downloads/release-44/EoligospermaCBS72588/gff/data/FungiDB-44_EoligospermaCBS72588.gff,44,Exophiala oligosperma,215243,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Fungus:Fungi,BSGenome.Exophiala.oligosperma.CBS.72588.v44,GRanges.Exophiala.oligosperma.CBS.72588.v44.rda,fungidb.Exophiala.oligosperma.CBS.72588.v44,org.Eoligosperma.CBS.72588.v44.eg.db,TxDb.Exophiala.oligosperma.CBS.72588.FungiDB.v44,strain.CBS.72588,Exophiala oligosperma CBS 72588,,,EuPathDB/BSgenome/3.9/BSGenome.Exophiala.oligosperma.CBS.72588.v44/single_sequences.2bit,EuPathDB/GRanges/3.9/GRanges.Exophiala.oligosperma.CBS.72588.v44.rda,EuPathDB/OrganismDbi/3.9/fungidb.Exophiala.oligosperma.CBS.72588.v44/graphInfo.rda,EuPathDB/OrgDb/3.9/org.Eoligosperma.CBS.72588.v44.eg.sqlite,EuPathDB/TxDb/3.9/TxDb.Exophiala.oligosperma.CBS.72588.FungiDB.v44.sqlite,Exophiala oligosperma strain CBS 72588,Transcript information for Exophiala oligosperma CBS 72588,FungiDB 44 transcript information for Exophiala oligosperma CBS 72588,GRanges,GRanges,GRanges.Exophiala.oligosperma.CBS.72588.v44.rda,EuPathDB/GRanges/3.9/GRanges.Exophiala.oligosperma.CBS.72588.v44.rda
3.9,FungiDB-44_FproliferatumNRRL62905,15602,15114,GFF,http://FungiDB.org/common/downloads/release-44/FproliferatumNRRL62905/gff/data/FungiDB-44_FproliferatumNRRL62905.gff,44,Fusarium proliferatum,948311,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Fungus:Fungi,BSGenome.Fusarium.proliferatum.NRRL62905.v44,GRanges.Fusarium.proliferatum.NRRL62905.v44.rda,fungidb.Fusarium.proliferatum.NRRL62905.v44,org.Fproliferatum.NRRL62905.v44.eg.db,TxDb.Fusarium.proliferatum.NRRL62905.FungiDB.v44,strain.NRRL62905,Fusarium proliferatum NRRL62905,,,EuPathDB/BSgenome/3.9/BSGenome.Fusarium.proliferatum.NRRL62905.v44/single_sequences.2bit,EuPathDB/GRanges/3.9/GRanges.Fusarium.proliferatum.NRRL62905.v44.rda,EuPathDB/OrganismDbi/3.9/fungidb.Fusarium.proliferatum.NRRL62905.v44/graphInfo.rda,EuPathDB/OrgDb/3.9/org.Fproliferatum.NRRL62905.v44.eg.sqlite,EuPathDB/TxDb/3.9/TxDb.Fusarium.proliferatum.NRRL62905.FungiDB.v44.sqlite,Fusarium proliferatum strain NRRL62905,Transcript information for Fusarium proliferatum NRRL62905,FungiDB 44 transcript information for Fusarium proliferatum NRRL62905,GRanges,GRanges,GRanges.Fusarium.proliferatum.NRRL62905.v44.rda,EuPathDB/GRanges/3.9/GRanges.Fusarium.proliferatum.NRRL62905.v44.rda
3.9,FungiDB-44_LprolificansJHH5317,8978,8441,GFF,http://FungiDB.org/common/downloads/release-44/LprolificansJHH5317/gff/data/FungiDB-44_LprolificansJHH5317.gff,44,Lomentospora prolificans,41688,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Fungus:Fungi,BSGenome.Lomentospora.prolificans.JHH.5317.v44,GRanges.Lomentospora.prolificans.JHH.5317.v44.rda,fungidb.Lomentospora.prolificans.JHH.5317.v44,org.Lprolificans.JHH.5317.v44.eg.db,TxDb.Lomentospora.prolificans.JHH.5317.FungiDB.v44,JHH.5317,Lomentospora prolificans JHH 5317,,,EuPathDB/BSgenome/3.9/BSGenome.Lomentospora.prolificans.JHH.5317.v44/single_sequences.2bit,EuPathDB/GRanges/3.9/GRanges.Lomentospora.prolificans.JHH.5317.v44.rda,EuPathDB/OrganismDbi/3.9/fungidb.Lomentospora.prolificans.JHH.5317.v44/graphInfo.rda,EuPathDB/OrgDb/3.9/org.Lprolificans.JHH.5317.v44.eg.sqlite,EuPathDB/TxDb/3.9/TxDb.Lomentospora.prolificans.JHH.5317.FungiDB.v44.sqlite,Lomentospora prolificans JHH-5317,Transcript information for Lomentospora prolificans JHH 5317,FungiDB 44 transcript information for Lomentospora prolificans JHH 5317,GRanges,GRanges,GRanges.Lomentospora.prolificans.JHH.5317.v44.rda,EuPathDB/GRanges/3.9/GRanges.Lomentospora.prolificans.JHH.5317.v44.rda
